Term,Occurrence (ead_ID),Tag,Collection,Context
lesbian,umich-bhl-0526,abstract,"Lisa Marshall Bashert Papers, 1971-2016","Lisa Marshall Bashert is a lesbian feminist witch from Ypsilanti, Michigan."
lesbian,umich-bhl-0526,scopecontent,"Lisa Marshall Bashert Papers, 1971-2016","The Bashert collection consists almost entirely of her journals which are a combination of diaries, musings and other personal reflections about such topics as her sexuality, her personal relationship, and her involvement in feminist, lesbian, and pagan organizations."
lesbian,umich-bhl-0526,scopecontent,"Lisa Marshall Bashert Papers, 1971-2016","Another series in the collection, Local Organization and Projects, contains files related to environmental sustainability, and gay and lesbian rights organizations in Ypsilanti during the 2000s."
lesbian,umich-bhl-0526,bioghist,"Lisa Marshall Bashert Papers, 1971-2016","Lisa Marshall Bashert is a lesbian feminist witch from Ypsilanti, Michigan."
lesbian,umich-bhl-9951,bioghist,the Lansing Association for Human Rights records,"From the beginning, LAHR has been focusing on coordinating local, state, and national gay and lesbian activities and activism."
lesbian,umich-bhl-9951,bioghist,the Lansing Association for Human Rights records,published the first article in Michigan about AIDS and also started the Lansing Lesbian/Gay Hotline as a way of supporting the LGBT community.
lesbian,umich-bhl-87365-3,corpnames,Provost and Executive Vice-President for Academic Affairs (University of Michigan) Supplemental Files,"Provost's Task Force on the Campus Climate for Transgender, Bisexual, Lesbian, and Gay Faculty, Staff, and Students.; University of Michigan.; University of Michigan."
lesbian,umich-bhl-0268,bioghist,Washtenaw Rainbow Action Project Records,"After the initiative failed, members of the Washtenaw MCHD then decided to focus their attention on grassroot work within Washtenaw County, devoting themselves to increased visibility and acceptance and appreciation of the lesbian/gay/bisexual and transgender community through education and political action."
lesbian,umich-bhl-2009188,scopecontent,"Greg Kamm Papers, 1963-2008","The papers are especially important for understanding the evolution of Lesbian, Gay, Bisexual, and Transgender rights in the state because Kamm, as cofounder of Kalamazoo Gay Liberation and an officer of the Gay Liberation Movement at MSU, was intimately involved with the movement in the years immediately succeeding the Stonewall riots."
lesbian,umich-bhl-0715,corpnames,"University of Michigan assorted publications, circa 1920 - 2016",Gay and Lesbian Alumni Society.; University of Michigan.
lesbian,umich-bhl-2011064,bioghist,"Ann Heler Papers, 1993-1998",and an active member of the gay and lesbian community.
lesbian,umich-bhl-2014133,abstract,"Coming Out Whole Conference Collection, 1986","The conference was held in Ann Arbor, MI and was sponsored by the University of Michigan's Lesbian and Gay Male Programs Office."
lesbian,umich-bhl-2014133,scopecontent,"Coming Out Whole Conference Collection, 1986",The collection will be used by those seeking information on the relationship between sexuality and addictions or exploring how the lesbian community addressed addiction in the mid-1980s.
lesbian,umich-bhl-0544,titleproper,"Affirmations Lesbian/Gay Community Center Records, 1989-2004","Affirmations Lesbian/Gay Community Center Records, 1989-2004"
lesbian,umich-bhl-0268,bioghist,Washtenaw Rainbow Action Project Records,"From this period onward, the organization was able to expand their involvement in such political action efforts as National Coming Out Day, and such educational endeavors as the Gay, Lesbian, Straight Education Network (GLSEN)."
lesbian,umich-bhl-0544,scopecontent,"Affirmations Lesbian/Gay Community Center Records, 1989-2004",This collection reflects the operational and planning activities for Affirmations Lesbian/Gay Community Center.
lesbian,umich-bhl-952,scopecontent,"Huron Valley Community Church (Ann Arbor, Mich.) Records, 1984-1994","Newspaper Clippings, 1987-1994, are a rich source for information on subjects affecting the gay and lesbian community in Ann Arbor."
lesbian,umich-bhl-2012158,subjects,the Tim Retzloff oral history interviews,Gay activists; Gay activists; Gay youth; Gay youth; Lesbian youth; Lesbian youth; LGBT community; LGBT community of Michigan.
lesbian,umich-bhl-9916,scopecontent,"Lavender Information and Library Association records, 1989-2008","Documentation details the events and activities of LILA as well as issues and events of general interest to the gay, lesbian, bisexual and transgender community."
lesbian,umich-bhl-9916,bioghist,"Lavender Information and Library Association records, 1989-2008","The original name of the organization, Gay and Lesbian Library Staff (GALLS) reflected its founding membership."
lesbian,umich-bhl-2014133,bioghist,"Coming Out Whole Conference Collection, 1986","The specific challenges that lesbians faced in dealing with addictions had not been addressed at the University of Michigan previously, and as more women came out as lesbians there was a greater need for lesbian-specific resources for coping with addictions."
lesbian,umich-bhl-2014063,titleproper,the Lesbian Moms' Network records,the Lesbian Moms' Network records
lesbian,umich-bhl-2014063,abstract,the Lesbian Moms' Network records,"Network of lesbian parents and their children in Ann Arbor/Ypsilanti, Mich."
lesbian,umich-bhl-2014063,scopecontent,the Lesbian Moms' Network records,"The majority of the materials in this collection are organizational records from the Lesbian Moms' Network, including newsletters, bylaws, Board of Directors' minutes, and photos of demonstrations; it also contains records relating to Coalition for Adoption Rights Equality, Inc."
lesbian,umich-bhl-2013071,bioghist,"Anonymous Association of Suburban People officer’s papers, 1973-2004","By the 1980s the ASP had become the largest LGBT organization in Michigan, and in 1985 it changed its name to South Eastern Michigan Gay and Lesbian Association (SEMGLA) to more accurately describe its mission."
lesbian,umich-bhl-2014063,bioghist,the Lesbian Moms' Network records,"Founded in 2000 to create network of lesbian parents and their children in Ann Arbor/Ypsilanti, Mich."
lesbian,umich-bhl-0268,corpnames,Washtenaw Rainbow Action Project Records,"Washtenaw Rainbow Action Project.; Boy Scouts of America.; Gay, Lesbian, and Straight Education Network.; Human Rights Campaign (U.S.); Jim Toy Community Center.; Michigan Campaign for Human Dignity."
lesbian,umich-bhl-2014063,subjects,the Lesbian Moms' Network records,LGBTQ+ adoption.; Lesbian community; Lesbian mothers
lesbian,umich-bhl-2014063,corpnames,the Lesbian Moms' Network records,Lesbian Moms' Network.; Coalition for Adoption Rights Equality.; Lesbian Moms' Network.
lesbian,umich-bhl-85478,abstract,"American Friends Service Committee. Michigan Area Office records, 1956-2002","Administrative files, topical files, and regional and national office materials; contain files relating to their interest in pacifism, draft counseling, community service, prison reform and other issues relating to the criminal justice system, and peace education (especially relating to the Middle East and the conflict between Israel and the Palestinians), and lesbian/gay issues."
lesbian,umich-bhl-952,bioghist,"Huron Valley Community Church (Ann Arbor, Mich.) Records, 1984-1994",Huron Valley Community Church was formed in 1985 as an independent ecumenical church to minister to the lesbian and gay male communities of the Huron Valley area.
lesbian,umich-bhl-04105,abstract,"Beth Bashert Papers, 1988-2010","Beth Bashert is a local activist, identified with gay-lesbian issues in Ypsilanti, Michigan."
lesbian,umich-bhl-0544,corpnames,"Affirmations Lesbian/Gay Community Center Records, 1989-2004",Affirmations Lesbian/Gay Community Center.; Affirmations Lesbian/Gay Community Center.
lesbian,umich-bhl-0544,bioghist,"Affirmations Lesbian/Gay Community Center Records, 1989-2004","To reflect this shift, the organization adopted a new mission statement in 1997: ""Affirmations Lesbian/Gay Community Center works to achieve respect and equality for gay, lesbian, bisexual and transgender people through social service programs, advocacy, and education."
lesbian,umich-bhl-0544,bioghist,"Affirmations Lesbian/Gay Community Center Records, 1989-2004","Affirmations Lesbian/Gay Community Center was founded in 1989 based on the philosophy that ""gay is good, you are not alone."" Originally established as offshoot of the Michigan Organization for Human Rights (MOHR), Affirmations provided the greater Detroit area with Switchboard (renamed Helpline in October 1994), a volunteer-staffed telephone support line that has continued as one of the organization's hallmark programs."
lesbian,umich-bhl-04105,bioghist,"Beth Bashert Papers, 1988-2010","In 1996, she participated in the planning for a recreational center for the gay, lesbian, bi-sexual, transgender (GLBT) community to be called the Jane Addams Memorial Center."
lesbian,umich-bhl-952,bioghist,"Huron Valley Community Church (Ann Arbor, Mich.) Records, 1984-1994"," Beginning in 1989, the congregation was significantly affected by debate over affiliation with the Universal Fellowship of Metropolitan Community Churches (FMCC), a national network of gay and lesbian ministries."
lesbian,umich-bhl-9916,bioghist,"Lavender Information and Library Association records, 1989-2008"," The mission of LILA was to promote awareness of lesbian, gay, bisexual and transgender issues within the School of Information, the university libraries and throughout the university."
lesbian,umich-bhl-2014133,bioghist,"Coming Out Whole Conference Collection, 1986", The conference was designed by Nancy Blum who served as the Programs Co-Coordinator for the Lesbian and Gay Male Programs Office at the University of Michigan.
lesbian,umich-bhl-0047,bioghist,"Ruth Ellis papers, 1910-2000",She actively participated in the events of the Lesbian community nation-wide until her death in 2000 at the age of 101.
lesbian,umich-bhl-0092,bioghist,Triangle Foundation Records,In 1983 the MOHR Foundation was created to receive tax deductible contributions The Lesbian Gay Foundation of Michigan was formed in 1990 when MOHR and the MOHR Foundation separated.
lesbian,umich-bhl-9777,bioghist,Barbara Hays-Hamilton Papers,These included positions such as chair of the ERA and the lesbian rights task forces and administrative vice president.
lesbian,umich-bhl-0099,scopecontent,Michigan Campaign for Human Dignity Records,"Affirmations Lesbian Gay Community Center, founded in 1988, is a community based, direct service agency for the lesbian and gay community in southeastern Michigan."
lesbian,umich-bhl-0092,bioghist,Triangle Foundation Records,"The Foundation's major contribution to this effort is in compiling statistics from incident reports in the state of Michigan and contributing to the annual ""Anti-Lesbian, Gay, Bisexual and Transgender Violence"" report."
lesbian,umich-bhl-0099,bioghist,Michigan Campaign for Human Dignity Records,"The organization's goal was ""to strategically defeat specific ballot measures which would jeopardize present and future equal rights for all Michigan's citizens, specifically the lesbian, gay and bisexual citizens of this state."""
lesbian,umich-bhl-0398,abstract,"Charles L. Duty Papers, 1997-2000","Correspondence and agenda and meeting minutes of Ypsilanti city council and other city agencies at which anti-discrimination ordinance was debated; newspaper clippings; and papers of Citizens for Community, a lesbian-gay-bisexual activist group."
lesbian,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000", Duty first became a member of the National Gay and Lesbian Task Force in 1976.
lesbian,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000","On February 12, 1997, Tri-Pride, a group of gay/lesbian/bisexual/transsexual social work and professional students from Eastern Michigan University, were denied service at Hansen's Standard Printing in Ypsilanti where they went to have printed raffle tickets for an event they were sponsoring."
lesbian,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000","Its members described themselves as, ""a community organization for Lesbian, Gay, Bisexual people, their friends and family who are committed to the empowerment of Lesbian, Gay, and Bisexual People."" The group's goals were to promote awareness of gay/lesbian/bisexual/transsexual issues, foster social action and change on issues concerning gay/lesbian/bisexual/transsexual community, and to collaborate with and support other community organizations."
lesbian,umich-bhl-2009149,corpnames,"Kathleen Russell papers, 1997-2006","Lesbian, Gay, Bisexual and Transgendered Resource Center.; Eastern Michigan University.; Ypsilanti Campaign for Equality."
lesbian,umich-bhl-2009149,bioghist,"Kathleen Russell papers, 1997-2006","In the mid-1990s she was a member of the campus group Tri-Pride, which is an organization of social work students and professionals committed to empowering gay, lesbian, bisexual, and transgendered people (GLBT)."
lesbian,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000",The Mayor and City Council also apologized to members of the gay/lesbian/bisexual/transsexual community for some of the comments directed at them by members of the public during the HRC meetings.
lesbian,umich-bhl-2011138,bioghist,"Douglas M. Haller papers, 1978-2011","Douglas Haller was elected (1980-1981) as one of five officers who formed the Executive Board of the Association of Suburban People (ASP), at that time the largest Gay/Lesbian social and political organization in the State of Michigan."
lesbian,umich-bhl-00140,bioghist,"Parents, Families and Friends of Lesbians and Gays, Lansing area chapter records","Similar support groups began forming across the country, and in 1979 they met in Washington, DC at the first National March for Gay and Lesbian Rights."
lesbian,umich-bhl-0167,abstract,Daniel R. Sivil Papers,Sivil was active in the gay and lesbian civil rights and advocacy movement of the 1980s.
lesbian,umich-bhl-2011138,abstract,"Douglas M. Haller papers, 1978-2011","Archivist and information officer active in numerous Gay/Lesbian organizations, notably the Association of Suburban People (ASP)."
lesbian,umich-bhl-0591,abstract,"Billie Louise Edwards Papers, 1981-1993","Billie Louise Edwards was a feminist, activist, lesbian, motorcyclist, co-parent, Metropolitan Community Church preacher, and clinical psychologist; she was also co-director of the University of Michigan Lesbian-Gay Male Programs Office (LGMPO) from 1987 to 1993."
lesbian,umich-bhl-0591,scopecontent,"Billie Louise Edwards Papers, 1981-1993",The Billie Edwards papers document her work as a lesbian-gay rights activist and co-director of the University of Michigan's Lesbian-Gay Male Program Office and her work as a minister in Metropolitan Community Church in Oklahoma City.
lesbian,umich-bhl-2014052,subjects,"Michael and Janice Neubecker Papers, 1996-2010",Gay teenagers; Gays; Lesbian teenagers; Lesbians; Parents of gays; Transsexuals
lesbian,umich-bhl-2014052,bioghist,"Michael and Janice Neubecker Papers, 1996-2010","Michael Neubecker is member of Gay, Lesbian &amp; Straight Education Network (GLSEN)/Detroit and PFLAG liaison, member of Triangle Foundation Board of Advisors, and American Friends Services Committee non-violent training and dialogues participant."
lesbian,umich-bhl-2014052,bioghist,"Michael and Janice Neubecker Papers, 1996-2010"," In 1995 the Neubeckers started coming to local Parents, Families and Friends of Lesbians and Gays (PFLAG) meetings, the organization for parents, families, friends, and straight allies united with people who are lesbian, gay, bisexual, and transgender."
lesbian,umich-bhl-0591,bioghist,"Billie Louise Edwards Papers, 1981-1993", Ms. Edwards was hired as the co-director of the University of Michigan Lesbian-Gay Male Programs Office (LGMPO) in 1987.
lesbian,umich-bhl-0591,corpnames,"Billie Louise Edwards Papers, 1981-1993",Lesbian-Gay Male Programs Office.
lesbian,umich-bhl-0047,abstract,"Ruth Ellis papers, 1910-2000","Ruth Ellis of Detroit, Michigan was well known in the Gay community as the oldest known African American Lesbian."
lesbian,umich-bhl-85287,bioghist,Michigan Organization for Human Rights Records,"Combined with the founding of new lesbian and gay male social and political organizations in the area's urban centers, this led to a diminution of M.O.H.R.'s political effectiveness and fundraising capabilities."
lesbian,umich-bhl-85287,bioghist,Michigan Organization for Human Rights Records," Other successful M.O.H.R. accomplishments include several court cases involving the rights of lesbian mothers and of persons with AIDS; continuous lobbying of the Michigan legislature for increased funding of AIDS research, education, and care; lobbying several Michigan municipalities for domestic partnership and non-discrimination ordinances; and helping to organize annual Pride Parades in southeastern Michigan."
lesbian,umich-bhl-85287,bioghist,Michigan Organization for Human Rights Records, The organization met with many successes in its attempts to keep both the public and lawmakers informed about issues of concern to Michigan's lesbian and gay communities.
lesbian,umich-bhl-85287,abstract,Michigan Organization for Human Rights Records,"A coalition of state and local human rights organizations, served as resource, lobbying and educational agent for organizations and individuals engaged in struggle to eliminate all forms of discrimination, gay and lesbian rights became an early focus of MOHR."
lesbian,umich-bhl-0047,scopecontent,"Ruth Ellis papers, 1910-2000","The Ruth Ellis collection contains correspondence, photographs, and publications related to Ms. Ellis's life and her activities in the Gay and Lesbian community."
lesbian,umich-bhl-85326,bioghist,"National Organization for Women, Michigan Conference, Records, 1969-1996","The Conference has task forces on Lesbian Rights, Reproductive Rights, Economic Justice, Employment, Violence Against Women, and Homemakers' Rights, in addition to those on Education and the ERA, which give an indication of the organization's special concerns."
lesbian,umich-bhl-0167,scopecontent,Daniel R. Sivil Papers,The papers of Daniel Ross Sivil provide insight into the gay and lesbian civil rights and advocacy movement of the early 1980s on both a personal and professional level.
lesbian,umich-bhl-0595,bioghist,"Rudy Serra Papers, 1983-1984 and 1991-2002","He was president of the Stonewall Bar Association which assists legal professionals with an interest in sexual orientation issues and the law as it relates to gay, lesbian and bisexual people."
lesbian,umich-bhl-0679,bioghist,"Paul C. Heaton Papers, 1997-2001"," The human rights ordinance controversy surfaced in Ypsilanti in February 1997 when a local print shop refused to print raffle tickets for Tri-Pride, a lesbian, gay, bisexual and transgender Eastern Michigan student group because of the type of group that they represented."
lesbian,umich-bhl-0167,bioghist,Daniel R. Sivil Papers,"He played an important role in the gay and lesbian civil rights and advocacy movement of the 1980s in Detroit, the state of Michigan, and nationally through his work in local and national gay rights organizations."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,Toy and the lesbian advocates argued that gay men and lesbians faced both physical and psychological harassment and civil and human rights discrimination as students and staff members and that only organized advocacy would create the needed legal and administrative safeguards to rights insufficiently protected.
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers, The Human Sexuality Office under Toy's and the lesbian advocates' leadership helped students and other lesbians and gay men to organize groups to meet specific needs.
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,"Under the determined and compassionate leadership of Toy and the various lesbian advocates, the years since 1971 have seen many changes, the most important being the gradual recognition of the level of discrimination and harassment facing lesbians and gay men on campus, and the university's (at times reluctant) willingness to provide protection and to include these individuals as contributing members of the university community."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,"Within his diocese, he has worked long and consistently to make the church more welcoming to the lesbian and gay male community."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,"Other organizations in which Toy participated included the local chapter of the ACLU, the state board of the Michigan Organization for Human Rights, the Ann Arbor Area Association for Civil Concerns, the Lesbian/Gay Political Caucus of Washtenaw County, and the Huron Valley Chapter of Wellness Network (now the HIV/AIDS Resource Center, or HARC)."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers," The Lesbian-Gay Male-Bisexual Programs Office (hereafter LGBPO) was created in 1971 as the ""Human Sexuality Office"" within the Office of Special Services and Programs of the University of Michigan."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,"In 1994, following an administrative reorganization and name change in the Lesbian-Gay Male Programs Office, James Toy resigned and became an Affirmative Action Representative in the university's Affirmative Action Office."
lesbian,umich-bhl-02139,bioghist,Spectrum Center records,"Initially heading the office were two individuals, a lesbian advocate Cynthia Gair, also known as Cindi, Cyndy, or Cindy Gair, and a gay male advocate James (Jim) W."
lesbian,umich-bhl-2010156,bioghist,"Sandra S. Cole papers, 1994-2007","Also active in this effort were Jim Toy from the Office of Equity and Diversity, Royster Harper, Vice President for Student Affairs, Frederic McDonald-Dennis, Director of the Office of Lesbian, Gay and Bisexual Affairs, and others."
lesbian,umich-bhl-2011064,abstract,"Ann Heler Papers, 1993-1998","Papers of Ann Heler, a resident of Ferndale, Mich., who was a leader of the gay and lesbian community."
lesbian,umich-bhl-2014133,corpnames,"Coming Out Whole Conference Collection, 1986",Lesbian-Gay Male Program Office.
lesbian,umich-bhl-0092,abstract,Triangle Foundation Records,"The Triangle Foundation is a gay and lesbian civil rights and advocacy organization, located in Detroit, Michigan and formed in 1990."
lesbian,umich-bhl-0092,bioghist,Triangle Foundation Records,"Triangle Foundation is a Detroit-based civil rights organization whose mission is ""to promote equality and to secure freedom from violence, intimidation and discrimination for gay, lesbian, bisexual and transgender persons throughout Michigan."""
lesbian,umich-bhl-9744,corpnames,James W. Toy Papers,Lesbian-Gay Male Programs Office.; University of Michigan.
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers," Following a statewide gay conference held at the University of Michigan in the summer of 1970, Toy began urging the creation of a program to address the needs of the university's gay male and lesbian students."
lesbian,umich-bhl-9744,bioghist,James W. Toy Papers,"Toy and the lesbian advocate would be available in person and over the telephone to individuals who were struggling with matters related to their sexuality and thus sought counseling, for example, about ""coming out"" or who might be in personal crisis (perhaps contemplating suicide)."
lesbian,umich-bhl-9744,scopecontent,James W. Toy Papers,"The James Toy Papers covering the period from the late 1960s to 1995 have been arranged into three series: Lesbian Gale Male Bisexual Office, Topical Files, and Correspondence."
lesbian,umich-bhl-0679,bioghist,"Paul C. Heaton Papers, 1997-2001"," In Traverse City, anti-gay groups sought a ballot proposal that would ""prohibit the city from enacting, adopting, enforcing or administering any ordinance, regulation, rule or policy which grants special minority or protected status, quota preference or other preferential treatment based upon homosexual, lesbian, or bisexual orientation, conduct, or relationship."" The ballot proposal failed after a November 6, 2001 vote."
lesbian,umich-bhl-2014025,subjects,"Lesbian, Gay, Bisexual, and Transgender Community of Michigan Web Archive, 2010-2014",AIDS activists; Bisexual youth; Bisexuals; Bisexuals; Catholic gays; Gay activists; Gay rights; Gay teenagers; Gay youth; Gays; Gays; Gays; Gays; Gays; Gays; Gays; GLBT community of Michigan.; Homosexuality; Lesbian youth; Lesbians; Lesbians; Lesbians; Parents of gays; Parents of gays; Religion.; Runaway teenagers; Same-sex marriage; Social justice.; Social work with gay youth; Social work with lesbian youth; Social work with transgender youth; Transgender people; Transgender people; Transgender youth; Women in Michigan.; Women's music festivals
lesbian,umich-bhl-2014025,scopecontent,"Lesbian, Gay, Bisexual, and Transgender Community of Michigan Web Archive, 2010-2014","The Web Archive of Lesbian, Gay, Bisexual, and Transgender Community of Michigan collection contains archived websites created by various LGBT groups and individuals of the State of Michigan."
lesbian,umich-bhl-2014025,titleproper,"Lesbian, Gay, Bisexual, and Transgender Community of Michigan Web Archive, 2010-2014","Lesbian, Gay, Bisexual, and Transgender Community of Michigan Web Archive, 2010-2014"
lesbian,umich-bhl-9610,scopecontent,"Craig Covey papers, 1987-2010","There is documentation of his campaign for office and his participation in a gay and lesbian neighborhood association, Friends and Neighbors of Ferndale (FANS for short)."
lesbian,umich-bhl-02139,corpnames,Spectrum Center records,Lesbian-Gay Male Program Office.; University of Michigan.
lesbian,umich-bhl-2014025,abstract,"Lesbian, Gay, Bisexual, and Transgender Community of Michigan Web Archive, 2010-2014","Web collection of websites created by various lesbian, gay, bisexual, and transgender organizations in the State of Michigan, archived by the Bentley Historical Library using the California Digital Library Web Archiving Service crawler from 2010-2015 and the Archive-It web archiving service beginning in 2015."
lesbian,umich-bhl-02139,bioghist,Spectrum Center records,Much of the first public demonstration to revise 14.06 was done by the Gay Liberation Front and then in the 1980s by a student group known as LaGROC (Lesbian and Gay Rights on Campus).
lesbian,umich-bhl-02139,bioghist,Spectrum Center records,"Over the years, the program has changed its name several times, from the Human Sexuality Office to the Lesbian-Gay Male Programs Office (LGMPO); to the Lesbian-Gay Male-Bisexual Programs Office; to the Office of Lesbian, Gay, Bisexual and Transgender Affairs (LGBTA); and, most recently, to the Spectrum Center."
lesbian,umich-bhl-9744,abstract,James W. Toy Papers,"Toy and the records of the university office (originally named Human Sexuality Office, then Lesbian-Gay Male Programs Office, and later Lesbian-Gay Male-Bisexual Programs Office) where he worked for twenty-three years."
lesbian,umich-bhl-02139,bioghist,Spectrum Center records,"Under Simpson, the office celebrated its 40th anniversary in 2011 by holding a series of celebratory events including inviting alumni back to campus and hosting the Midwest Bisexual Lesbian Gay Transgender Ally College Conference (MBLGTACC)."
lesbian,umich-bhl-02139,scopecontent,Spectrum Center records,"For earlier records of the office, see the Lesbian-Gay Male-Bisexual Programs Office series within the James W."
queer,umich-bhl-2014114,bioghist,"Latina/o Studies Program (University of Michigan) records, 1984-2007","The graduate program shares with the undergraduate curriculum a strong interdisciplinary approach to Latina/o Studies in the United States that also includes consideration of feminism, queer theory, transnational media studies, critical race theory, and border studies and theory."
queer,umich-bhl-05122,subjects,the Michigan Equality records,Anti-gay violence.; Anti-LGBTQ+ violence.; Gay rights; Homosexuality; LGBTQ+ discrimination.; LGBTQ+ support groups.; LGBTQ+ victims' rights.;  Queer political activists; Police interactions with LGBTQ+ people.; Same-sex marriage
queer,umich-bhl-2024013,scopecontent,the Ross Chambers papers.,"Also includes one folder of student responses on why they decided to take individual courses, including courses about AIDS and queer topics; these materials are restricted as they contain student grades."
queer,umich-bhl-2024013,scopecontent,the Ross Chambers papers.,<item>Comparative Literature 760: The Queer and the Creepy</item> 
queer,umich-bhl-2024013,bioghist,the Ross Chambers papers.,This shift allowed Chambers to teach some of the very first LGBT+ and queer topics classes at the University of Michigan.
queer,umich-bhl-2024013,bioghist,the Ross Chambers papers.,"Aside from his work on queer studies, Chambers published many works surrounding his work in French and literature."
queer,umich-bhl-2024013,subjects,the Ross Chambers papers.,AIDS death and dying.; AIDS (Disease); Language and education.; Queer literature.; Queer studies.; University of Michigan
transsexual,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000","On February 12, 1997, Tri-Pride, a group of gay/lesbian/bisexual/transsexual social work and professional students from Eastern Michigan University, were denied service at Hansen's Standard Printing in Ypsilanti where they went to have printed raffle tickets for an event they were sponsoring."
transsexual,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000","Its members described themselves as, ""a community organization for Lesbian, Gay, Bisexual people, their friends and family who are committed to the empowerment of Lesbian, Gay, and Bisexual People."" The group's goals were to promote awareness of gay/lesbian/bisexual/transsexual issues, foster social action and change on issues concerning gay/lesbian/bisexual/transsexual community, and to collaborate with and support other community organizations."
transsexual,umich-bhl-0398,bioghist,"Charles L. Duty Papers, 1997-2000",The Mayor and City Council also apologized to members of the gay/lesbian/bisexual/transsexual community for some of the comments directed at them by members of the public during the HRC meetings.
